id,key,value,type
70200055,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200165,source,massgis_import_v0.1_20071009093414,regular
70200165,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200185,source,massgis_import_v0.1_20071009093414,regular
70200258,source,massgis_import_v0.1_20071009093414,regular
70200258,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200301,source,massgis_import_v0.1_20071009093414,regular
70200301,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200387,source,massgis_import_v0.1_20071009093414,regular
70200387,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200540,source,massgis_import_v0.1_20071009093414,regular
70200540,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200667,source,massgis_import_v0.1_20071009093414,regular
70200667,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200861,source,massgis_import_v0.1_20071009093414,regular
70200908,source,massgis_import_v0.1_20071009093414,regular
70201011,source,massgis_import_v0.1_20071009093414,regular
70201061,source,massgis_import_v0.1_20071009093414,regular
70201061,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201089,source,massgis_import_v0.1_20071009093414,regular
70201129,source,massgis_import_v0.1_20071009093414,regular
70201129,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201140,source,massgis_import_v0.1_20071009093414,regular
70201248,source,massgis_import_v0.1_20071009093414,regular
70201248,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201269,source,massgis_import_v0.1_20071009093414,regular
70201269,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201276,source,massgis_import_v0.1_20071009093414,regular
70201276,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201290,source,massgis_import_v0.1_20071009093414,regular
70201301,source,massgis_import_v0.1_20071009093414,regular
70201301,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201410,source,massgis_import_v0.1_20071009093414,regular
70201432,source,massgis_import_v0.1_20071009093414,regular
70201440,source,massgis_import_v0.1_20071009093414,regular
70201440,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201459,source,massgis_import_v0.1_20071009093414,regular
70201459,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201488,source,massgis_import_v0.1_20071009093414,regular
70201488,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201497,source,massgis_import_v0.1_20071009093414,regular
70201497,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201561,source,massgis_import_v0.1_20071009093414,regular
70201561,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201571,source,massgis_import_v0.1_20071009093414,regular
70201749,source,massgis_import_v0.1_20071009093414,regular
70201749,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201801,source,massgis_import_v0.1_20071009093414,regular
70201801,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201863,source,massgis_import_v0.1_20071009093414,regular
70201863,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201869,source,massgis_import_v0.1_20071009093414,regular
70201913,source,massgis_import_v0.1_20071009093414,regular
70201913,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201939,source,massgis_import_v0.1_20071009093414,regular
70201939,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70201959,source,massgis_import_v0.1_20071009093414,regular
70201969,source,massgis_import_v0.1_20071009093414,regular
70201992,source,massgis_import_v0.1_20071009093414,regular
70201992,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202074,source,massgis_import_v0.1_20071009093414,regular
70202074,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202103,source,massgis_import_v0.1_20071009093414,regular
70202103,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202153,source,massgis_import_v0.1_20071009093414,regular
70202153,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202218,source,massgis_import_v0.1_20071009093414,regular
70202218,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202252,source,massgis_import_v0.1_20071009093414,regular
70202292,source,massgis_import_v0.1_20071009093414,regular
70202302,source,massgis_import_v0.1_20071009093414,regular
70202368,source,massgis_import_v0.1_20071009093414,regular
70202368,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202377,source,massgis_import_v0.1_20071009093414,regular
70202377,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202432,source,massgis_import_v0.1_20071009093414,regular
70202432,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202484,source,massgis_import_v0.1_20071009093414,regular
70202484,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202501,source,massgis_import_v0.1_20071009093414,regular
70202501,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202590,source,massgis_import_v0.1_20071009093414,regular
70202590,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202644,source,massgis_import_v0.1_20071009093414,regular
70202644,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202661,source,massgis_import_v0.1_20071009093414,regular
70202661,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70202816,source,massgis_import_v0.1_20071009093414,regular
70202816,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203020,source,massgis_import_v0.1_20071009093414,regular
70203067,source,massgis_import_v0.1_20071009093414,regular
70203077,source,massgis_import_v0.1_20071009093414,regular
70203090,source,massgis_import_v0.1_20071009093414,regular
70203090,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203283,source,massgis_import_v0.1_20071009093414,regular
70203283,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203403,source,massgis_import_v0.1_20071009093414,regular
70203403,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203416,source,massgis_import_v0.1_20071009093414,regular
70203416,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203585,source,massgis_import_v0.1_20071009093414,regular
70203870,source,massgis_import_v0.1_20071009093414,regular
70203902,source,massgis_import_v0.1_20071009093414,regular
70203902,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203924,source,massgis_import_v0.1_20071009093414,regular
70203924,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203938,source,massgis_import_v0.1_20071009093414,regular
70203938,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203983,source,massgis_import_v0.1_20071009093414,regular
70203983,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70203995,source,massgis_import_v0.1_20071009093414,regular
70203995,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70204026,source,massgis_import_v0.1_20071009093414,regular
70204026,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70204128,source,massgis_import_v0.1_20071009093414,regular
70204128,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70204142,source,massgis_import_v0.1_20071009093414,regular
70204142,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70204223,source,massgis_import_v0.1_20071009093414,regular
70204223,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70204258,source,massgis_import_v0.1_20071009093414,regular
70204258,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70204436,source,massgis_import_v0.1_20071009093414,regular
70204436,attribution,Office of Geographic and Environmental Information (MassGIS),regular
